"customer_id","customer_name","customer_email","customer_address","age","gender","occupation","policy_id","policy_type","policy_start_date","claim_id","claim_date","claim_amount"
19,"Andrew Davis","chasekyle@example.com","24241 Robert Corners Suite 256
Robinsonstad, VA 59887",39,"Female","Office manager",8150,"LIFE_INSURANCE","2024-01-29",2864,"2021-12-16","7472"
3226,"Kent Santiago","bradsantiago@example.net","8075 Watkins Radial
West Kristine, MP 11688",45,"Male","Curator",6691,"AUTO_INSURANCE","2022-08-21",2865,"2021-06-18","9749"
2125,"Brandon Coleman","amyjackson@example.org","9141 Eaton Plain
West Ricardo, MA 80491",42,"Male","Financial controller",4787,"HEALTH_INSURANCE","2022-04-04",2866,"2021-05-26","5026"
6222,"Melissa Moran","walkerrebecca@example.org","08322 Roberts Walks
West Edward, WV 53553",53,"Female","Probation officer",1152,"AUTO_INSURANCE","2023-02-23",2867,"2022-03-14","2228"
90,"James Dixon","ysalazar@example.com","6723 Alexandria Trafficway Apt. 459
Horneview, KS 81742",61,"Male","Computer games developer",4508,"LIFE_INSURANCE","2023-09-28",2868,"2023-02-05","5501"
2670,"Kimberly Gordon","william94@example.com","15012 Murphy Ridges
North Walterville, MS 19743",18,"Male","Broadcast engineer",1238,"AUTO_INSURANCE","2022-07-13",2869,"2022-08-19","8413"
6917,"Michael Vargas","mayala@example.net","72620 Harrison Brooks Apt. 519
Ronaldchester, GA 74726",47,"Male","Health and safety inspector",101,"HEALTH_INSURANCE","2023-08-17",2870,"2022-07-01","1427"
3497,"Adrienne Lee","daniel14@example.com","0140 Lee Walk
Willishaven, DC 89854",35,"Male","Optometrist",4406,"HEALTH_INSURANCE","2022-04-17",2871,"2022-12-30","6002"
7267,"Heather Young","andrea39@example.com","4533 Simmons Forge Apt. 329
Whitakerfurt, MA 21856",33,"Female","Government social research officer",161,"HEALTH_INSURANCE","2023-02-04",2872,"2021-04-03","8030"
4410,"John Taylor","emily93@example.com","8673 Villanueva Groves
New Melissaberg, KY 04877",65,"Female","Magazine features editor",8122,"LIFE_INSURANCE","2022-10-22",2873,"2021-03-28","1612"
4755,"Kristin Curtis","yhowell@example.net","PSC 2276, Box 4827
APO AE 77862",19,"Female","Agricultural engineer",4955,"LIFE_INSURANCE","2024-03-05",2874,"2022-02-18","6529"
9236,"Greg Ochoa","brian94@example.com","23135 Paul Fords Suite 972
Lake Cassandrachester, WV 10044",45,"Male","Facilities manager",4471,"HEALTH_INSURANCE","2022-12-11",2875,"2023-01-19","4845"
8050,"Jason Harper","christophercole@example.org","0177 Munoz Expressway Suite 795
West Stephaniemouth, IL 67536",58,"Female","Graphic designer",6117,"AUTO_INSURANCE","2022-11-19",2876,"2021-11-21","7190"
1568,"Susan Ramirez","burnschristine@example.net","04454 Fisher Junction
New Krista, AL 98184",47,"Male","Horticulturist, commercial",6899,"HEALTH_INSURANCE","2023-04-21",2877,"2022-07-06","633"
1916,"Douglas Conner","alexanderhunter@example.com","879 Gregory Valley Apt. 918
South Ryantown, AK 56841",29,"Male","Engineering geologist",8808,"HEALTH_INSURANCE","2024-01-25",2878,"2022-09-24","6273"
1309,"Juan Beasley Jr.","nancylawrence@example.net","0368 Sarah Points
Chavezland, ID 42736",26,"Male","Recycling officer",2815,"LIFE_INSURANCE","2023-09-09",2879,"2021-06-01","2600"
2375,"Derrick Campbell","ehayes@example.net","136 Travis Motorway Suite 310
New Kevin, DC 87681",54,"Male","Hospital doctor",8934,"HEALTH_INSURANCE","2023-04-19",2880,"2021-07-16","5945"
4162,"Michael Young","johnny25@example.net","97238 Joanna Fords
Elizabethhaven, KY 79698",64,"Female","Designer, industrial/product",2002,"AUTO_INSURANCE","2022-08-04",2881,"2022-07-04","9884"
5039,"Megan Lyons","deanna65@example.org","Unit 4730 Box 4732
DPO AP 89930",40,"Female","Field seismologist",267,"HEALTH_INSURANCE","2023-10-24",2882,"2022-04-17","4872"
5434,"David Benson","lindseyross@example.com","466 Marquez Common
North Douglas, IL 86580",62,"Male","Sports coach",4755,"LIFE_INSURANCE","2022-06-12",2883,"2022-03-16","1900"
1003,"Patrick Maddox","ramoselizabeth@example.com","USNS Cordova
FPO AE 78753",40,"Female","Land",4504,"AUTO_INSURANCE","2023-08-03",2884,"2022-12-01","5805"
4894,"Catherine Ray","alexandra78@example.com","731 Todd Path Suite 842
Lambertstad, PA 02435",48,"Female","Operations geologist",2046,"LIFE_INSURANCE","2022-09-27",2885,"2023-02-01","1267"
2301,"Christine Butler","boltondavid@example.net","18265 Janice Cliffs Suite 123
New Benjaminburgh, OR 19826",24,"Female","Conservation officer, nature",5258,"HEALTH_INSURANCE","2022-08-28",2886,"2021-12-30","5790"
9880,"Angel Holmes","david88@example.net","Unit 6619 Box 0864
DPO AE 55579",61,"Female","Surveyor, planning and development",8525,"LIFE_INSURANCE","2022-10-19",2887,"2022-07-09","7737"
2511,"Stephanie Farmer","patrick89@example.net","Unit 2562 Box 9239
DPO AE 17544",21,"Female","Operations geologist",1973,"LIFE_INSURANCE","2022-07-04",2888,"2021-03-23","6714"
3287,"Keith Craig","gravesscott@example.org","1347 Philip Shore Apt. 965
East Katherine, WY 87818",37,"Male","Company secretary",381,"LIFE_INSURANCE","2022-09-19",2889,"2021-09-12","2008"
1851,"Crystal Beltran","vhenry@example.org","57314 Spencer Centers
New Bradley, FL 50978",32,"Male","Scientist, marine",8727,"AUTO_INSURANCE","2022-11-02",2890,"2022-07-10","352"
4534,"Candice Wolf","hooverlisa@example.com","09247 Brian Prairie
Port Jenniferbury, MI 32080",53,"Female","Therapist, nutritional",4236,"AUTO_INSURANCE","2024-01-28",2891,"2022-12-28","6355"
9739,"Michelle Glover","rharris@example.org","3912 Michael Run
Robertland, CA 25856",18,"Male","Music tutor",6135,"LIFE_INSURANCE","2023-04-29",2892,"2022-11-15","3069"
3013,"James Wagner","vewing@example.org","7988 Oconnell Haven
Lake Allenberg, MT 87078",40,"Female","Legal secretary",3995,"LIFE_INSURANCE","2022-10-10",2893,"2021-10-05","7494"
7040,"Amanda Copeland","cheryl45@example.net","33331 Cabrera Dale
Hansenside, MI 31304",32,"Male","Herbalist",7937,"HEALTH_INSURANCE","2022-08-20",2894,"2023-03-05","6397"
544,"Philip Cook","zmedina@example.org","00578 Gutierrez Mills
New Megan, MN 23748",43,"Male","Financial planner",7097,"AUTO_INSURANCE","2023-08-31",2895,"2022-11-22","5952"
3456,"William Brown","john12@example.net","5866 Harding Trace Suite 363
Port Thomas, PA 26642",65,"Male","Personal assistant",244,"HEALTH_INSURANCE","2024-01-23",2896,"2023-03-17","4326"
8822,"Rachel Stevens","morgantyler@example.net","9451 Scott Roads
Davidtown, MO 36149",41,"Male","Contractor",245,"LIFE_INSURANCE","2022-08-13",2897,"2023-01-23","5039"
2589,"Martin Nixon","jimenezpaul@example.net","3593 Howell Highway Apt. 123
Zacharyport, GU 60294",51,"Female","Engineer, agricultural",4112,"HEALTH_INSURANCE","2023-05-09",2898,"2021-04-11","1475"
8218,"Stephen Pearson","wfowler@example.net","903 Rush Union Apt. 497
Lopezton, SD 02762",34,"Male","Agricultural engineer",2064,"HEALTH_INSURANCE","2023-06-04",2899,"2022-12-01","5559"
7949,"Roger Johnson","taylortom@example.org","6708 Jordan Mountains
Butlerborough, CT 91340",36,"Female","Astronomer",3833,"LIFE_INSURANCE","2023-01-12",2900,"2022-12-22","1382"
7953,"James Cook","fchan@example.net","02613 Gibbs Bridge
Juliechester, IL 80803",41,"Male","Government social research officer",87,"LIFE_INSURANCE","2024-03-10",2901,"2021-11-30","5462"
1656,"Julie Burns","zscott@example.org","31051 Lucero Branch Apt. 532
Staceymouth, TN 53905",22,"Male","Interpreter",7975,"LIFE_INSURANCE","2022-06-04",2902,"2023-03-18","5605"
9825,"Sharon Green","erica90@example.net","7521 Reed Rapid
Chenstad, TX 29324",60,"Female","Chief of Staff",3632,"LIFE_INSURANCE","2023-02-06",2903,"2022-10-10","6920"
7830,"Hannah Schaefer","michele97@example.net","032 Elizabeth Key Apt. 431
Suzannemouth, NM 80551",21,"Female","Accountant, chartered",4695,"HEALTH_INSURANCE","2023-10-31",2904,"2021-05-15","9668"
9508,"Christopher Flores","williamscharles@example.org","Unit 4875 Box 9401
DPO AP 95823",53,"Male","Clinical cytogeneticist",3232,"LIFE_INSURANCE","2022-12-22",2905,"2022-01-24","3387"
4625,"Mr. Mark Peters","lauraeaton@example.org","37372 Aaron Walks Suite 304
Ivanshire, WA 15970",31,"Female","Solicitor, Scotland",2386,"HEALTH_INSURANCE","2023-11-30",2906,"2021-06-28","9579"
2974,"Logan Taylor","kristensmith@example.com","95221 Vang Rapid Suite 751
North Gabriel, MS 90233",51,"Female","Industrial buyer",5329,"AUTO_INSURANCE","2022-08-15",2907,"2021-11-15","8487"
8971,"Brian Quinn","lindabrown@example.net","943 Nguyen Stream
East Christopher, GA 84539",65,"Female","Associate Professor",1791,"AUTO_INSURANCE","2024-01-16",2908,"2022-09-14","9237"
8735,"Jill Love","ttaylor@example.org","8200 Jackson Court
Hawkinsview, VI 55511",42,"Female","Electrical engineer",3098,"LIFE_INSURANCE","2024-02-27",2909,"2021-10-03","160"
1006,"Kimberly Archer","rivasjennifer@example.org","584 Alyssa Lock Apt. 051
Barrettborough, ID 28699",46,"Female","Archaeologist",8475,"AUTO_INSURANCE","2023-10-24",2910,"2021-08-30","741"
3115,"Cory Fowler","kaylamcguire@example.org","671 Russell Manor
Lake Thomas, NV 50478",61,"Male","Warden/ranger",374,"LIFE_INSURANCE","2023-05-26",2911,"2022-03-19","4709"
6973,"Joseph Bradford","steven37@example.org","15264 Bryan Ferry
Kaylaborough, VT 68817",37,"Male","Engineer, communications",6700,"LIFE_INSURANCE","2022-05-08",2912,"2022-05-03","1409"
127,"Jessica Simon","powelljames@example.org","75612 Kevin Forge
Port Charles, MO 73344",18,"Female","Research officer, trade union",8441,"AUTO_INSURANCE","2022-05-26",2913,"2022-02-24","670"
169,"Jason Carr","travis18@example.net","40698 Brown Crest Apt. 941
Allisonmouth, SC 00994",20,"Male","Scientist, research (life sciences)",7817,"AUTO_INSURANCE","2023-12-02",2914,"2022-04-17","2997"
7194,"Anna Wells","ngutierrez@example.net","16905 Shaw Ramp
South Sarah, TX 40219",25,"Male","Therapist, art",6140,"LIFE_INSURANCE","2023-05-12",2915,"2022-10-09","1287"
4690,"Billy Jenkins","belinda44@example.com","USNV Mccarty
FPO AA 40937",18,"Female","Advertising art director",2306,"LIFE_INSURANCE","2024-02-01",2916,"2023-01-12","3847"
9665,"Robert Miller","michelle54@example.net","430 Nichols Pine Apt. 973
West Jenniferburgh, VI 28488",46,"Male","Insurance broker",2209,"HEALTH_INSURANCE","2023-10-13",2917,"2022-04-25","618"
6649,"Nathaniel Schneider","brandon22@example.net","7846 Rivera Mission Suite 460
Dominiquestad, SD 12647",65,"Female","Clinical cytogeneticist",3495,"LIFE_INSURANCE","2022-06-18",2918,"2022-05-24","4750"
9773,"Jeanette Smith","pbell@example.com","USS Anderson
FPO AP 50429",40,"Female","Learning disability nurse",4566,"HEALTH_INSURANCE","2022-09-01",2919,"2021-09-18","197"
7426,"John Wright","clarkeric@example.org","Unit 1834 Box 8712
DPO AA 49672",41,"Female","Pharmacist, hospital",8037,"LIFE_INSURANCE","2022-11-27",2920,"2022-12-18","1050"
9223,"Katrina Ramos","wcruz@example.org","13884 Williams Mills Apt. 250
Randyview, MH 71792",35,"Male","Learning mentor",7661,"LIFE_INSURANCE","2023-04-07",2921,"2021-12-01","3922"
8961,"Kelly Mills","ywu@example.com","47428 Stephen Loop Suite 876
West Sandrashire, TN 34046",59,"Female","Call centre manager",3235,"AUTO_INSURANCE","2023-09-15",2922,"2022-06-24","411"
3387,"Lori Green","sallyjones@example.com","23629 Meadows Crest
South Joseph, GU 54257",36,"Male","Journalist, broadcasting",2063,"HEALTH_INSURANCE","2023-09-05",2923,"2022-03-10","5890"
1853,"Anne Nichols","wangdonald@example.net","27743 Jeffrey Rapid
South Gina, NH 74445",60,"Male","Surveyor, building",8886,"LIFE_INSURANCE","2022-06-24",2924,"2022-07-24","2234"
7302,"Miss Elizabeth Lopez","heathercollins@example.net","20077 Thomas Shore
Port Aaron, CO 94672",33,"Female","Architectural technologist",8365,"AUTO_INSURANCE","2023-07-07",2925,"2023-02-18","7937"
19,"Andrew Davis","chasekyle@example.com","24241 Robert Corners Suite 256
Robinsonstad, VA 59887",39,"Female","Office manager",8150,"LIFE_INSURANCE","2024-01-29",2926,"2023-01-11","5911"
4961,"Kelly Johnston","steven20@example.com","419 Mcbride Union Apt. 478
Dawsonchester, ID 14100",60,"Female","Ophthalmologist",2001,"AUTO_INSURANCE","2023-02-22",2927,"2021-08-17","4092"
1070,"Jesus Drake","claykenneth@example.org","80558 Neal Rest
Christopherhaven, MI 18747",60,"Male","Equities trader",8989,"HEALTH_INSURANCE","2022-04-05",2928,"2022-11-06","3119"
9223,"Katrina Ramos","wcruz@example.org","13884 Williams Mills Apt. 250
Randyview, MH 71792",35,"Male","Learning mentor",7661,"LIFE_INSURANCE","2023-04-07",2929,"2022-12-15","8370"
7000,"Kevin Hunt","hbass@example.org","4090 Simmons Junction Apt. 163
West Jeffrey, NH 78060",19,"Female","Administrator, local government",8790,"HEALTH_INSURANCE","2023-12-27",2930,"2021-03-23","5772"
1869,"Rebecca Russell","mbryant@example.net","1770 Heather Greens Apt. 941
Dawnfort, AK 59280",25,"Male","IT trainer",6769,"AUTO_INSURANCE","2023-05-12",2931,"2022-09-28","2049"
1644,"Lori Mitchell","cobblisa@example.com","PSC 6910, Box 2847
APO AE 54802",43,"Female","Biochemist, clinical",7804,"AUTO_INSURANCE","2023-11-06",2932,"2021-09-30","839"
7797,"Caitlin Curtis","rgates@example.org","Unit 1580 Box 4105
DPO AP 45510",28,"Female","Chief Technology Officer",5937,"HEALTH_INSURANCE","2022-03-24",2933,"2022-01-14","6192"
508,"Lisa Howard","sallen@example.org","12856 Gregory Station Apt. 788
Lake David, WA 62288",28,"Female","Facilities manager",8383,"HEALTH_INSURANCE","2023-08-15",2934,"2022-04-16","8494"
9736,"Aaron Lewis","dawnlee@example.net","USNS Tanner
FPO AE 22909",33,"Female","Writer",6128,"HEALTH_INSURANCE","2023-10-19",2935,"2022-09-08","8963"
6742,"David Murray","eddiereyes@example.org","02247 Allison Drive
East Jessicahaven, SC 92891",49,"Male","Engineer, energy",6130,"AUTO_INSURANCE","2023-05-04",2936,"2022-09-10","8814"
7930,"Brian Stanton","uprice@example.net","PSC 0893, Box 1656
APO AP 10414",57,"Male","Nurse, children's",942,"LIFE_INSURANCE","2022-07-30",2937,"2021-11-14","131"
6786,"Anthony Robinson","xchavez@example.org","825 Nielsen Burgs
Lake Donald, LA 95939",55,"Female","Ranger/warden",7689,"LIFE_INSURANCE","2022-10-09",2938,"2022-07-23","8901"
6577,"Michael Noble","loricantrell@example.net","212 Johnson Tunnel
Gabrielbury, DC 36826",52,"Female","Ecologist",7221,"LIFE_INSURANCE","2023-10-26",2939,"2021-06-01","1441"
104,"Joseph Macdonald","gardnersabrina@example.net","Unit 3494 Box 4289
DPO AE 54694",36,"Male","Corporate investment banker",5507,"AUTO_INSURANCE","2022-07-03",2940,"2023-03-16","5964"
1371,"Susan Price","erinmoore@example.net","633 Holly Route
Clayview, OH 81550",62,"Male","Manufacturing systems engineer",2482,"LIFE_INSURANCE","2022-12-11",2941,"2021-10-19","7902"
1529,"Jack Hawkins","lpena@example.net","14876 Pedro Parkways Suite 886
North Kathleen, OK 60812",30,"Male","Psychiatrist",8603,"LIFE_INSURANCE","2022-04-07",2942,"2022-11-30","794"
5382,"Brian Cruz","michelerodriguez@example.net","62766 Steven Lakes Suite 461
Stephanietown, FM 01797",42,"Male","Fast food restaurant manager",8422,"HEALTH_INSURANCE","2023-03-12",2943,"2021-05-16","9506"
1575,"Wesley Steele","fjones@example.net","USCGC Vazquez
FPO AA 46805",42,"Male","Financial manager",7649,"AUTO_INSURANCE","2022-05-30",2944,"2022-02-22","7249"
6545,"Lisa Garcia","mike95@example.net","7957 White Park Suite 775
Christopherside, NV 05818",18,"Male","Art therapist",1541,"AUTO_INSURANCE","2022-05-11",2945,"2022-12-26","8943"
7606,"Matthew Bauer","gonzalezallison@example.net","0469 Robert Stravenue Suite 799
Port Amanda, WI 12399",65,"Female","Print production planner",3325,"LIFE_INSURANCE","2022-12-13",2946,"2021-04-28","6761"
416,"Wayne Kane","gomezdiana@example.net","718 Austin Fort Apt. 500
Weaverberg, SC 12167",25,"Male","Building control surveyor",3567,"HEALTH_INSURANCE","2022-08-30",2947,"2021-05-18","3792"
1874,"Maria Marshall","lshepard@example.net","Unit 4676 Box 0561
DPO AE 57949",20,"Male","Product/process development scientist",2671,"HEALTH_INSURANCE","2022-08-23",2948,"2022-02-26","7483"
3453,"Tiffany Vaughan","ogonzalez@example.com","04259 Tammy Junction Apt. 758
Port Ashley, DC 56220",22,"Female","Engineer, aeronautical",8359,"HEALTH_INSURANCE","2022-04-03",2949,"2022-09-09","5521"
3087,"Barbara Davis","brownkristen@example.org","PSC 7348, Box 6654
APO AP 06430",47,"Female","Site engineer",3151,"HEALTH_INSURANCE","2023-01-28",2950,"2021-06-15","3564"
95,"Max Hill","westjeremy@example.net","37751 Brandon Lakes
New Lindaberg, WY 14666",37,"Male","Development worker, community",419,"HEALTH_INSURANCE","2022-08-12",2951,"2022-06-01","4276"
7645,"William Carr","blanchardlori@example.net","USCGC Jones
FPO AE 96793",30,"Female","Financial risk analyst",8564,"HEALTH_INSURANCE","2023-03-04",2952,"2022-08-24","4083"
9180,"Chad Valdez","jessicamann@example.org","346 Yvonne Ranch Suite 255
South Linda, NC 44583",61,"Male","Manufacturing engineer",2128,"HEALTH_INSURANCE","2023-06-04",2953,"2022-01-24","9480"
1730,"Cynthia Palmer","loriterry@example.com","32620 Christopher Isle
Port Kyleview, VA 65082",41,"Male","Hotel manager",4565,"AUTO_INSURANCE","2023-02-25",2954,"2022-11-14","8979"
4964,"Allen Flores","seanwilson@example.com","469 Robertson Field Apt. 001
Jamieland, RI 35870",33,"Male","Financial controller",6041,"HEALTH_INSURANCE","2022-07-03",2955,"2021-05-07","2707"
3225,"Joseph Turner","emilybutler@example.org","159 William Viaduct
New Sherry, MI 48592",21,"Male","Engineer, aeronautical",2452,"AUTO_INSURANCE","2023-09-22",2956,"2022-09-18","6257"
3022,"Jacqueline Mcmillan","james23@example.com","556 Pam Ports
South Christopher, MH 69670",30,"Male","Restaurant manager, fast food",4705,"LIFE_INSURANCE","2022-04-30",2957,"2022-04-16","2287"
4531,"Kyle Hodges","leerichard@example.com","326 Jennifer Cape
Howardshire, AR 86948",26,"Male","Psychologist, prison and probation services",2347,"LIFE_INSURANCE","2024-03-15",2958,"2023-01-20","5541"
4847,"Cindy Moore","joseph36@example.com","2456 Aguilar Dam Apt. 212
East Michaela, HI 36275",47,"Male","Careers adviser",4620,"HEALTH_INSURANCE","2023-05-27",2959,"2023-03-17","9578"
2036,"Deborah Morris","amy20@example.net","7330 Ponce Crossing Apt. 527
Andrewbury, RI 95798",21,"Male","Community arts worker",1834,"LIFE_INSURANCE","2023-03-29",2960,"2022-05-17","578"
2472,"Troy Harris","ryanparker@example.org","4396 Gonzalez Via Apt. 027
Johnton, TN 73110",57,"Female","Data processing manager",3890,"LIFE_INSURANCE","2022-08-19",2961,"2022-03-08","1496"
4404,"Jennifer Richards","amandahuerta@example.net","3688 Austin Branch
Port Gary, KY 41758",30,"Female","Therapist, sports",2583,"HEALTH_INSURANCE","2022-05-02",2962,"2022-01-01","8071"
3315,"Katherine Wells","sharon55@example.net","254 Cody Junction
Greenbury, RI 45672",20,"Male","Biomedical engineer",392,"HEALTH_INSURANCE","2024-02-12",2963,"2021-10-16","3298"
6900,"Christopher Baker","hayneskyle@example.com","3754 Christina Avenue Suite 902
Kennethshire, TX 82571",55,"Male","Advertising account executive",8882,"LIFE_INSURANCE","2022-09-09",2964,"2021-08-27","8374"
9142,"Larry Mejia","ynelson@example.com","01475 Robert Prairie
Beckerbury, KS 49707",18,"Male","Volunteer coordinator",824,"AUTO_INSURANCE","2024-01-23",2965,"2022-02-15","7308"
