"customer_id","customer_name","customer_email","customer_address","age","gender","occupation","policy_id","policy_type","policy_start_date","policy_days","claim_id","claim_date","claim_amount","claim_category","num_claims","total_claim_amount"
2140,"April Anderson","robert01@example.org","76350 Rose Lakes Apt. 323
Daviston, OH 53408",53,"Male","Secretary/administrator",7164,"LIFE_INSURANCE","2024-03-02",-342,NULL,NULL,NULL,NULL,"0",NULL
2556,"Monica Gilbert","qclayton@example.com","04626 Kathleen Route
Patrickview, IN 24442",39,"Female","Cartographer",7165,"LIFE_INSURANCE","2022-05-09",321,NULL,NULL,NULL,NULL,"0",NULL
4948,"Sarah Graham","huntertonya@example.com","647 Reed Row Apt. 522
Simonburgh, AS 75300",64,"Female","Financial planner",7166,"HEALTH_INSURANCE","2023-09-23",-181,1316,"2022-04-19","8211","High","1","8211"
3474,"Justin Bryant","frodriguez@example.net","03762 Copeland Well
Chavezchester, MN 21404",20,"Female","Industrial/product designer",7167,"AUTO_INSURANCE","2022-03-31",360,NULL,NULL,NULL,NULL,"2","5721"
7092,"Darrell Gross","brucethomas@example.com","8145 Erin Loaf
Austinshire, AK 99829",64,"Male","Magazine features editor",7168,"AUTO_INSURANCE","2022-04-17",343,NULL,NULL,NULL,NULL,"0",NULL
9654,"Mrs. Susan Delgado","shaneharris@example.net","51542 Wallace Crest Suite 484
North Kenneth, WI 08922",48,"Male","Energy manager",7169,"AUTO_INSURANCE","2023-04-13",-18,2329,"2021-12-02","9653","High","3","22371"
9654,"Mrs. Susan Delgado","shaneharris@example.net","51542 Wallace Crest Suite 484
North Kenneth, WI 08922",48,"Male","Energy manager",7169,"AUTO_INSURANCE","2023-04-13",-18,1401,"2022-11-25","5748","High","3","22371"
2309,"Ryan Johnson Jr.","alex34@example.com","873 Rachel Court
Jeffside, NH 28403",28,"Male","Event organiser",7170,"HEALTH_INSURANCE","2022-04-24",336,NULL,NULL,NULL,NULL,"0",NULL
1834,"Dennis Young","kevinvaughn@example.org","353 Nathan Drives
Port Randy, AZ 46862",24,"Male","Materials engineer",7171,"LIFE_INSURANCE","2022-09-24",183,4207,"2022-04-28","3221","High","1","3221"
9095,"Garrett Jimenez","sandra32@example.net","26657 Cox Drive Apt. 984
Julieview, SC 35365",56,"Male","Special effects artist",7172,"HEALTH_INSURANCE","2024-03-02",-342,NULL,NULL,NULL,NULL,"0",NULL
4505,"Angela Bell","davidgrant@example.net","Unit 1558 Box 8918
DPO AA 41739",22,"Male","Operations geologist",7173,"LIFE_INSURANCE","2023-10-07",-195,1399,"2023-03-02","9137","High","2","18935"
4505,"Angela Bell","davidgrant@example.net","Unit 1558 Box 8918
DPO AA 41739",22,"Male","Operations geologist",7173,"LIFE_INSURANCE","2023-10-07",-195,2435,"2021-12-19","9798","High","2","18935"
3521,"Kathryn Johnson","wisenicole@example.net","8981 Patricia Cliffs
New Sharon, KY 12012",36,"Female","Lecturer, higher education",7174,"AUTO_INSURANCE","2023-08-03",-130,NULL,NULL,NULL,NULL,"0",NULL
4418,"Luis Henry","margaretwalton@example.org","9919 Amber Curve
Juliehaven, MH 06219",25,"Female","Engineer, land",7175,"AUTO_INSURANCE","2022-07-27",242,2769,"2021-07-25","3916","High","5","31546"
5963,"Kristen Vincent","sawyerphillip@example.net","PSC 3791, Box 2856
APO AE 13209",52,"Male","Insurance risk surveyor",7176,"AUTO_INSURANCE","2022-04-22",338,NULL,NULL,NULL,NULL,"0",NULL
8938,"Jessica Hanson","neillucas@example.net","067 Maldonado Wells Apt. 405
South Jenniferview, OK 18410",59,"Male","Lighting technician, broadcasting/film/video",7177,"LIFE_INSURANCE","2023-01-25",60,NULL,NULL,NULL,NULL,"2","16794"
9017,"Jason Powell","mariah34@example.net","PSC 8161, Box 1271
APO AP 03884",65,"Female","Wellsite geologist",7178,"AUTO_INSURANCE","2022-11-18",128,NULL,NULL,NULL,NULL,"0",NULL
2561,"Michael Robinson","fperry@example.org","89678 Karen Highway Suite 050
Masonview, VA 93663",26,"Female","Accountant, chartered certified",7179,"HEALTH_INSURANCE","2023-09-15",-173,NULL,NULL,NULL,NULL,"0",NULL
5445,"Gabriella Pena","jonesandre@example.org","18702 Elizabeth Radial
East Erin, KY 79405",42,"Male","Commercial art gallery manager",7180,"HEALTH_INSURANCE","2023-01-01",84,4211,"2022-04-22","7478","High","3","18950"
8355,"Jasmine Bailey","schandler@example.net","4790 Michele Vista Suite 793
East Rachaelfort, CA 43701",42,"Female","Designer, jewellery",7181,"LIFE_INSURANCE","2023-08-29",-156,NULL,NULL,NULL,NULL,"0",NULL
9576,"Cassandra Holmes PhD","whitelarry@example.net","73179 Brittany Manors
Port Sarah, PR 26202",36,"Male","Politician's assistant",7182,"LIFE_INSURANCE","2023-11-08",-227,NULL,NULL,NULL,NULL,"3","13689"
2017,"Alvin Reynolds","briancharles@example.net","0880 Wanda Square Apt. 547
Howardville, TN 14992",44,"Male","Historic buildings inspector/conservation officer",7183,"LIFE_INSURANCE","2022-10-20",157,NULL,NULL,NULL,NULL,"0",NULL
1662,"Joshua Oconnell","ugreen@example.com","584 Miguel Streets
Underwoodport, AZ 35691",64,"Female","Commissioning editor",7184,"LIFE_INSURANCE","2022-03-19",372,NULL,NULL,NULL,NULL,"0",NULL
1525,"Deborah Robinson","shannon79@example.com","119 Jessica Plain Suite 781
South Patricia, ID 65894",26,"Female","Technical brewer",7185,"LIFE_INSURANCE","2023-08-09",-136,2035,"2022-09-08","3358","High","1","3358"
7420,"Manuel Brown","abates@example.net","628 Payne Ways
Krystalton, AK 39031",25,"Female","Health and safety adviser",7186,"LIFE_INSURANCE","2023-09-05",-163,2199,"2022-04-13","5837","High","3","19618"
7420,"Manuel Brown","abates@example.net","628 Payne Ways
Krystalton, AK 39031",25,"Female","Health and safety adviser",7186,"LIFE_INSURANCE","2023-09-05",-163,247,"2022-08-30","5928","High","3","19618"
531,"Robert Garcia","claudia95@example.net","797 Moore Stravenue Apt. 274
Michaelton, KY 08832",25,"Male","Engineer, broadcasting (operations)",7187,"LIFE_INSURANCE","2023-12-14",-263,NULL,NULL,NULL,NULL,"0",NULL
8683,"Jonathan Gray","cindy40@example.com","USCGC Barnes
FPO AE 41042",33,"Female","Banker",7188,"HEALTH_INSURANCE","2022-06-29",270,4608,"2023-01-23","1171","Medium","3","7578"
8683,"Jonathan Gray","cindy40@example.com","USCGC Barnes
FPO AE 41042",33,"Female","Banker",7188,"HEALTH_INSURANCE","2022-06-29",270,3746,"2022-07-04","3248","High","3","7578"
8683,"Jonathan Gray","cindy40@example.com","USCGC Barnes
FPO AE 41042",33,"Female","Banker",7188,"HEALTH_INSURANCE","2022-06-29",270,841,"2021-12-19","3159","High","3","7578"
2443,"Paul Reeves","whiteheadamy@example.org","934 Williams Harbor Suite 300
Port Nicole, NH 87979",59,"Male","Theme park manager",7189,"LIFE_INSURANCE","2023-09-15",-173,NULL,NULL,NULL,NULL,"0",NULL
7385,"Howard Sandoval","john51@example.com","304 Mata Streets
Michaelfurt, FM 34166",60,"Female","Animal technologist",7190,"HEALTH_INSURANCE","2023-01-07",78,NULL,NULL,NULL,NULL,"0",NULL
1779,"Dr. Zachary Briggs","qkerr@example.com","9406 Joseph Mill Apt. 434
North Lauramouth, AS 46628",19,"Female","Accountant, chartered",7191,"LIFE_INSURANCE","2023-12-08",-257,NULL,NULL,NULL,NULL,"0",NULL
5967,"Diana Pennington","noneill@example.com","051 Smith Point
Jacobfort, RI 31203",39,"Male","Education administrator",7192,"AUTO_INSURANCE","2024-02-23",-334,231,"2022-09-01","9134","High","4","21525"
9896,"Kimberly Vargas","felicia61@example.org","57746 Tanya Crest
North Travis, AL 94412",65,"Female","Make",7193,"LIFE_INSURANCE","2022-10-04",173,NULL,NULL,NULL,NULL,"0",NULL
2566,"Joshua Tate","jessicacobb@example.net","798 Weaver Mission
North Carolview, OR 60972",38,"Male","Futures trader",7194,"AUTO_INSURANCE","2023-12-04",-253,3520,"2023-03-02","6660","High","3","14331"
6859,"Tonya Ellis","sfrederick@example.net","64628 Hensley Center Suite 532
Joannaland, MO 28984",18,"Female","Clinical scientist, histocompatibility and immunogenetics",7195,"HEALTH_INSURANCE","2023-04-27",-32,2317,"2022-04-08","131","Low","1","131"
5426,"Brenda Owen","frazierzachary@example.org","USS Cochran
FPO AA 77824",65,"Female","Orthoptist",7196,"HEALTH_INSURANCE","2022-10-11",166,NULL,NULL,NULL,NULL,"0",NULL
7849,"Alejandra Yu","yvonnesimmons@example.com","92984 Collins Mountains Suite 827
Port Shawnhaven, PR 44931",20,"Male","Paramedic",7197,"HEALTH_INSURANCE","2024-01-04",-284,NULL,NULL,NULL,NULL,"0",NULL
3311,"Willie Erickson","vgonzalez@example.com","4538 Rodriguez Villages
Parrishhaven, OK 23916",60,"Female","Ceramics designer",7198,"HEALTH_INSURANCE","2023-05-07",-42,NULL,NULL,NULL,NULL,"0",NULL
5161,"Cathy Bradford","benderaaron@example.com","05619 Anderson Park
New Tyler, GA 27366",23,"Female","Set designer",7199,"LIFE_INSURANCE","2024-03-12",-352,NULL,NULL,NULL,NULL,"0",NULL
4126,"Alexander Estes","bethhunter@example.com","30413 John Common
East Daniel, AZ 76869",18,"Female","Psychotherapist, dance movement",7200,"AUTO_INSURANCE","2023-09-30",-188,3783,"2022-06-02","574","Medium","1","574"
5064,"Jessica Gardner","lisabutler@example.com","132 Robert Ford Apt. 868
Morrisonstad, SD 18388",20,"Female","Therapist, horticultural",7201,"LIFE_INSURANCE","2022-12-15",101,NULL,NULL,NULL,NULL,"3","7970"
9417,"Daniel Bauer","jasonkline@example.com","31860 Sandra Crossing Suite 712
Millerburgh, ID 14070",27,"Female","Psychotherapist, child",7202,"LIFE_INSURANCE","2022-06-09",290,NULL,NULL,NULL,NULL,"0",NULL
3501,"John Jones","tammy99@example.com","9793 James Hills
Prattfurt, WY 42756",57,"Female","Network engineer",7203,"AUTO_INSURANCE","2022-11-28",118,NULL,NULL,NULL,NULL,"1","1471"
4418,"Luis Henry","margaretwalton@example.org","9919 Amber Curve
Juliehaven, MH 06219",25,"Female","Engineer, land",7204,"LIFE_INSURANCE","2023-10-17",-205,3633,"2022-12-27","7340","High","5","31546"
4418,"Luis Henry","margaretwalton@example.org","9919 Amber Curve
Juliehaven, MH 06219",25,"Female","Engineer, land",7204,"LIFE_INSURANCE","2023-10-17",-205,4472,"2022-09-08","7391","High","5","31546"
4418,"Luis Henry","margaretwalton@example.org","9919 Amber Curve
Juliehaven, MH 06219",25,"Female","Engineer, land",7204,"LIFE_INSURANCE","2023-10-17",-205,2038,"2021-09-16","9945","High","5","31546"
194,"John Phillips","taylorelizabeth@example.org","2638 Christine Ranch
North Taylor, LA 15391",18,"Male","Nurse, learning disability",7205,"LIFE_INSURANCE","2022-09-19",188,3194,"2021-04-30","8640","High","1","8640"
7161,"Katherine Ford","mblack@example.com","9405 Anthony Crossing
Williamsland, VI 50967",41,"Female","Travel agency manager",7206,"HEALTH_INSURANCE","2023-01-27",58,1115,"2021-09-05","9778","High","2","15200"
3244,"Tiffany Zimmerman","miranda96@example.org","402 Hoover Mews Suite 038
West Jacobhaven, GU 41065",28,"Female","Special educational needs teacher",7207,"LIFE_INSURANCE","2022-12-08",108,NULL,NULL,NULL,NULL,"0",NULL
7731,"Juan Tyler","charles45@example.net","35501 Angela Coves Suite 169
Crystalhaven, AR 74853",36,"Male","Wellsite geologist",7208,"HEALTH_INSURANCE","2023-05-24",-59,NULL,NULL,NULL,NULL,"0",NULL
7082,"Melissa Miller","donaldhodges@example.org","96022 Rosales Unions Apt. 500
Port James, WA 38188",44,"Male","Retail buyer",7209,"LIFE_INSURANCE","2022-06-22",277,2674,"2022-02-19","7108","High","3","12583"
4011,"Adam Ross","smithmichelle@example.org","PSC 5983, Box 3750
APO AP 60805",58,"Female","Scientific laboratory technician",7210,"HEALTH_INSURANCE","2022-03-30",361,4350,"2021-10-15","2857","High","1","2857"
2274,"Elizabeth Santana","stephaniebrewer@example.com","0578 Rice Causeway Suite 491
Taylormouth, PR 14182",65,"Female","Surveyor, quantity",7211,"HEALTH_INSURANCE","2024-02-14",-325,NULL,NULL,NULL,NULL,"0",NULL
2400,"Patrick Hubbard","munoztonya@example.com","76361 Hodge Extension Suite 171
East Kaylee, FM 13701",31,"Male","Market researcher",7212,"HEALTH_INSURANCE","2022-11-12",134,NULL,NULL,NULL,NULL,"0",NULL
1930,"Bruce Hoffman","ekim@example.org","289 Clark Spur Suite 365
West Olivia, PA 43960",35,"Male","Learning mentor",7213,"LIFE_INSURANCE","2023-04-24",-29,1793,"2021-08-03","1649","Medium","2","3564"
1930,"Bruce Hoffman","ekim@example.org","289 Clark Spur Suite 365
West Olivia, PA 43960",35,"Male","Learning mentor",7213,"LIFE_INSURANCE","2023-04-24",-29,4340,"2022-05-22","1915","Medium","2","3564"
7633,"Jeffrey Hopkins","kenneth34@example.org","215 Morales Fall Suite 849
East Benjaminburgh, MI 96681",58,"Male","Conservation officer, nature",7214,"LIFE_INSURANCE","2024-01-09",-289,NULL,NULL,NULL,NULL,"0",NULL
544,"Philip Cook","zmedina@example.org","00578 Gutierrez Mills
New Megan, MN 23748",43,"Male","Financial planner",7215,"HEALTH_INSURANCE","2023-04-11",-16,NULL,NULL,NULL,NULL,"1","5952"
1199,"Maria Patton","brandon04@example.com","87156 Ballard Mountain
Cartermouth, CA 56073",56,"Female","Health visitor",7216,"LIFE_INSURANCE","2024-01-13",-293,NULL,NULL,NULL,NULL,"0",NULL
1762,"Daniel Williamson","williambarrett@example.com","8658 Jeffery Island Apt. 259
Parkerburgh, MO 99612",44,"Female","Furniture designer",7217,"HEALTH_INSURANCE","2023-10-27",-215,1592,"2023-01-24","8513","High","1","8513"
1585,"Terrance Wilkinson","martinezkirsten@example.net","125 Gary Falls
West Christopher, MT 33054",22,"Female","Sales professional, IT",7218,"HEALTH_INSURANCE","2022-03-21",370,2157,"2021-10-31","4817","High","4","20693"
1585,"Terrance Wilkinson","martinezkirsten@example.net","125 Gary Falls
West Christopher, MT 33054",22,"Female","Sales professional, IT",7218,"HEALTH_INSURANCE","2022-03-21",370,1889,"2021-08-13","5747","High","4","20693"
1585,"Terrance Wilkinson","martinezkirsten@example.net","125 Gary Falls
West Christopher, MT 33054",22,"Female","Sales professional, IT",7218,"HEALTH_INSURANCE","2022-03-21",370,13,"2022-02-12","5920","High","4","20693"
752,"Rhonda Ballard","kdavis@example.org","0649 Mcintyre Ports Suite 346
West Gina, CT 13855",46,"Male","Community pharmacist",7219,"LIFE_INSURANCE","2023-10-01",-189,681,"2022-09-06","5188","High","4","17343"
3944,"Matthew Stone","pcunningham@example.net","2513 Perry Point
Staffordville, AR 31589",18,"Male","Database administrator",7220,"HEALTH_INSURANCE","2023-04-09",-14,1992,"2022-05-20","8644","High","1","8644"
6577,"Michael Noble","loricantrell@example.net","212 Johnson Tunnel
Gabrielbury, DC 36826",52,"Female","Ecologist",7221,"LIFE_INSURANCE","2023-10-26",-214,1244,"2021-09-28","4150","High","2","5591"
6577,"Michael Noble","loricantrell@example.net","212 Johnson Tunnel
Gabrielbury, DC 36826",52,"Female","Ecologist",7221,"LIFE_INSURANCE","2023-10-26",-214,2939,"2021-06-01","1441","Medium","2","5591"
7769,"Gregory Phillips","dennis10@example.net","0058 Anderson Neck Suite 838
Port Michael, WV 10922",24,"Male","Theatre director",7222,"HEALTH_INSURANCE","2024-02-16",-327,NULL,NULL,NULL,NULL,"1","4215"
2091,"Jessica Ayers","mary48@example.net","076 Kim Landing
South Debrastad, OK 40020",55,"Female","Surveyor, planning and development",7223,"AUTO_INSURANCE","2023-09-01",-159,NULL,NULL,NULL,NULL,"1","2310"
5412,"Daniel Lewis","allenclaudia@example.org","85908 Patrick Estates
New Alexanderside, ID 13282",47,"Female","Occupational therapist",7224,"HEALTH_INSURANCE","2023-01-18",67,3450,"2022-07-09","1398","Medium","2","9279"
5412,"Daniel Lewis","allenclaudia@example.org","85908 Patrick Estates
New Alexanderside, ID 13282",47,"Female","Occupational therapist",7224,"HEALTH_INSURANCE","2023-01-18",67,1948,"2021-10-02","7881","High","2","9279"
2496,"Veronica Parker","johnsonrichard@example.org","1132 Garcia Mall
Lake Julia, KY 77277",60,"Female","Ergonomist",7225,"HEALTH_INSURANCE","2022-11-26",120,NULL,NULL,NULL,NULL,"0",NULL
8456,"Angela Chen","dennis79@example.org","5071 Casey Parks
New Henry, VT 47300",18,"Female","Solicitor",7226,"HEALTH_INSURANCE","2023-09-05",-163,NULL,NULL,NULL,NULL,"0",NULL
4017,"Melanie Mills","tracysanchez@example.org","29308 Alex Point Apt. 467
Lake Michael, NY 81593",61,"Male","Engineer, water",7227,"HEALTH_INSURANCE","2022-06-01",298,3748,"2023-01-04","7513","High","1","7513"
425,"Elizabeth Bass","lindsay09@example.net","70435 Latoya Field Apt. 878
Lake Connie, VT 61265",52,"Male","Futures trader",7228,"AUTO_INSURANCE","2024-02-08",-319,NULL,NULL,NULL,NULL,"0",NULL
8105,"Donald Beasley","john61@example.com","7110 Sherry Summit Suite 075
Port Ariana, OR 52175",65,"Female","Investment analyst",7229,"AUTO_INSURANCE","2023-05-21",-56,4644,"2022-08-12","3159","High","1","3159"
9552,"Patrick Atkins","johnathanhall@example.com","1357 Robin Ranch Apt. 070
Jonathanside, LA 39241",65,"Female","Personal assistant",7230,"AUTO_INSURANCE","2022-07-28",241,3608,"2021-08-01","2301","High","2","6663"
3952,"Jason Brown","kinganne@example.org","Unit 2294 Box 5530
DPO AA 28876",37,"Female","Geologist, engineering",7231,"LIFE_INSURANCE","2022-10-07",170,NULL,NULL,NULL,NULL,"0",NULL
9477,"Gregory Greene","nmartinez@example.org","52920 Michael Fall Suite 853
Frankview, IN 21807",44,"Female","Copywriter, advertising",7232,"AUTO_INSURANCE","2023-04-29",-34,3344,"2022-09-04","7399","High","1","7399"
5181,"Dillon Franco","jacqueline94@example.net","USNV Burgess
FPO AA 40874",21,"Female","Sports therapist",7233,"AUTO_INSURANCE","2022-03-20",371,NULL,NULL,NULL,NULL,"0",NULL
8357,"Laura Cantu","jacobreynolds@example.com","Unit 7420 Box 6409
DPO AA 44637",33,"Female","Therapist, nutritional",7234,"LIFE_INSURANCE","2022-12-24",92,3171,"2021-09-09","7467","High","1","7467"
5161,"Cathy Bradford","benderaaron@example.com","05619 Anderson Park
New Tyler, GA 27366",23,"Female","Set designer",7235,"LIFE_INSURANCE","2022-10-03",174,NULL,NULL,NULL,NULL,"0",NULL
8756,"Christopher Calderon","stevereyes@example.net","PSC 9367, Box 6638
APO AA 85569",35,"Female","Producer, television/film/video",7236,"LIFE_INSURANCE","2022-09-20",187,3636,"2022-04-18","5973","High","1","5973"
9235,"Jared Rios","evan12@example.org","72694 Cobb Isle Apt. 734
Angelamouth, MS 70061",54,"Male","Teaching laboratory technician",7237,"LIFE_INSURANCE","2022-05-27",303,3951,"2022-04-26","9961","High","2","14566"
9235,"Jared Rios","evan12@example.org","72694 Cobb Isle Apt. 734
Angelamouth, MS 70061",54,"Male","Teaching laboratory technician",7237,"LIFE_INSURANCE","2022-05-27",303,4952,"2022-01-01","4605","High","2","14566"
4056,"Daniel Stewart","aaronross@example.org","73558 Gibson Mountain
Guyland, MH 88183",27,"Female","Regulatory affairs officer",7238,"LIFE_INSURANCE","2022-09-25",182,4467,"2021-05-29","9091","High","2","10638"
4056,"Daniel Stewart","aaronross@example.org","73558 Gibson Mountain
Guyland, MH 88183",27,"Female","Regulatory affairs officer",7238,"LIFE_INSURANCE","2022-09-25",182,494,"2021-04-19","1547","Medium","2","10638"
9471,"Derrick Robles","ahouston@example.com","074 Huff Unions Suite 065
Dunnbury, NH 01950",51,"Male","Editor, magazine features",7239,"HEALTH_INSURANCE","2023-04-14",-19,1629,"2022-04-01","1603","Medium","1","1603"
2183,"William Lopez","enewton@example.net","90705 William Knoll Apt. 906
Lisaland, IA 69626",53,"Female","Naval architect",7240,"AUTO_INSURANCE","2022-12-05",111,749,"2022-03-05","9702","High","2","13229"
2183,"William Lopez","enewton@example.net","90705 William Knoll Apt. 906
Lisaland, IA 69626",53,"Female","Naval architect",7240,"AUTO_INSURANCE","2022-12-05",111,4675,"2022-06-28","3527","High","2","13229"
2364,"Bradley Holt","jamesbowman@example.org","62962 Oliver Pike Apt. 649
Jeremychester, IA 10569",26,"Female","Charity officer",7241,"LIFE_INSURANCE","2022-04-25",335,NULL,NULL,NULL,NULL,"0",NULL
3486,"Roberto Alvarado","karl87@example.net","4849 Tom Roads
Brennanmouth, UT 33589",60,"Female","Engineer, maintenance",7242,"LIFE_INSURANCE","2023-07-10",-106,NULL,NULL,NULL,NULL,"0",NULL
6965,"Lisa Gonzales","wongjennifer@example.org","324 Russell Key
Hesterberg, PR 37574",20,"Female","Set designer",7243,"HEALTH_INSURANCE","2023-02-18",36,NULL,NULL,NULL,NULL,"1","8171"
7827,"Stephen Bowers","ashleyalexander@example.org","3594 Cristian Circle Apt. 182
New Thomasside, SC 33075",58,"Female","Arboriculturist",7244,"HEALTH_INSURANCE","2023-10-22",-210,3997,"2022-10-04","797","Medium","2","2243"
